 layer     x     y   occupancy           %    capacity
     0    14     5          10       6.098         164
     0    14     6          19      11.585         164
     0    14     7          31      18.902         164
     0    14     8          47      28.659         164
     0    14     9          58      35.366         164
     0    14    10          56      34.146         164
     0    14    11          63      38.415         164
     0    14    12          75      45.732         164
     0    14    13          83      50.610         164
     0    14    14          94      57.317         164
     0    14    15          98      59.756         164
     0    14    16          83      50.610         164
     0    14    17          81      49.390         164
     0    14    18          63      38.415         164
     0    14    19          54      32.927         164
     0    14    20          60      36.585         164
     0    14    21          57      34.756         164
     0    14    22          64      39.024         164
     0    14    23          64      39.024         164
     0    14    24          64      39.024         164
     0    14    25          66      40.244         164
     0    14    26          68      41.463         164
     0    14    27          56      34.146         164
     0    14    28          48      29.268         164
     0    14    29          35      21.341         164
     0    14    30          33      20.122         164
     0    14    31          35      21.341         164
     0    14    32          46      28.049         164
     0    14    33          59      35.976         164
     0    14    34          65      39.634         164
     0    14    35          72      43.902         164
     0    14    36          60      36.585         164
     0    14    37          60      36.585         164
     0    14    38          67      40.854         164
     0    14    39          65      39.634         164
     0    14    40          59      35.976         164
     0    14    41          54      32.927         164
     0    14    42          43      26.220         164
     0    14    43          37      22.561         164
     0    14    44          30      18.293         164
     0    14    45          21      12.805         164
     0    14    46          16       9.756         164
     0    14    47          14       8.537         164
     0    14    48          14       8.537         164
     0    14    49          13       7.927         164
     0    14    50          12       7.317         164
     0    14    51          12       7.317         164
     0    14    52          13       7.927         164
     0    14    53          12       7.317         164
     0    14    54          11       6.707         164
     0    14    55           0       0.000           0
     0    15     0           0       0.000           0
     0    15     1           7       4.268         164
     0    15     2           7       4.268         164
     0    15     3           7       4.268         164
     0    15     4           5       3.049         164
     0    15     5           6       3.659         164
     0    15     6          14       8.537         164
     0    15     7          27      16.463         164
     0    15     8          39      23.780         164
     0    15     9          51      31.098         164
     0    15    10          58      35.366         164
     0    15    11          63      38.415         164
     0    15    12          69      42.073         164
     0    15    13          70      42.683         164
     0    15    14          69      42.073         164
     0    15    15          69      42.073         164
     0    15    16          58      35.366         164
     0    15    17          56      34.146         164
     0    15    18          55      33.537         164
     0    15    19          47      28.659         164
     0    15    20          49      29.878         164
     0    15    21          46      28.049         164
     0    15    22          39      23.780         164
     0    15    23          42      25.610         164
     0    15    24          51      31.098         164
     0    15    25          57      34.756         164
     0    15    26          64      39.024         164
     0    15    27          62      37.805         164
     0    15    28          57      34.756         164
     0    15    29          52      31.707         164
     0    15    30          47      28.659         164
     0    15    31          55      33.537         164
     0    15    32          66      40.244         164
     0    15    33          72      43.902         164
     0    15    34          83      50.610         164
     0    15    35          79      48.171         164
     0    15    36          75      45.732         164
     0    15    37          77      46.951         164
     0    15    38          73      44.512         164
     0    15    39          69      42.073         164
     0    15    40          67      40.854         164
     0    15    41          58      35.366         164
     0    15    42          47      28.659         164
     0    15    43          41      25.000         164
     0    15    44          26      15.854         164
     0    15    45          22      13.415         164
     0    15    46          20      12.195         164
     0    15    47          15       9.146         164
     0    15    48          12       7.317         164
     0    15    49           8       4.878         164
     0    15    50           7       4.268         164
     0    15    51           7       4.268         164
     0    15    52           7       4.268         164
     0    15    53           7       4.268         164
     0    15    54           7       4.268         164
     0    15    55           0       0.000           0
     0    16     0           0       0.000           0
     0    16     1          14       8.537         164
     0    16     2          15       9.146         164
     0    16     3          14       8.537         164
     0    16     4          12       7.317         164
     0    16     5          13       7.927         164
     0    16     6          16       9.756         164
     0    16     7          22      13.415         164
     0    16     8          33      20.122         164
     0    16     9          38      23.171         164
     0    16    10          50      30.488         164
     0    16    11          57      34.756         164
     0    16    12          63      38.415         164
     0    16    13          64      39.024         164
     0    16    14          61      37.195         164
     0    16    15          50      30.488         164
     0    16    16          41      25.000         164
     0    16    17          46      28.049         164
     0    16    18          49      29.878         164
     0    16    19          54      32.927         164
     0    16    20          58      35.366         164
     0    16    21          60      36.585         164
     0    16    22          56      34.146         164
     0    16    23          66      40.244         164
     0    16    24          61      37.195         164
     0    16    25          62      37.805         164
     0    16    26          60      36.585         164
     0    16    27          55      33.537         164
     0    16    28          65      39.634         164
     0    16    29          57      34.756         164
     0    16    30          60      36.585         164
     0    16    31          71      43.293         164
     0    16    32          68      41.463         164
