 layer     x     y   occupancy           %    capacity
     0    10    24          72      43.902         164
     0    10    25          70      42.683         164
     0    10    26          74      45.122         164
     0    10    27          80      48.780         164
     0    10    28          71      43.293         164
     0    10    29          79      48.171         164
     0    10    30          63      38.415         164
     0    10    31          47      28.659         164
     0    10    32          39      23.780         164
     0    10    33          26      15.854         164
     0    10    34          28      17.073         164
     0    10    35          18      10.976         164
     0    10    36          17      10.366         164
     0    10    37          10       6.098         164
     0    10    38          10       6.098         164
     0    10    39           8       4.878         164
     0    10    40          21      12.805         164
     0    10    41          11       6.707         164
     0    10    42          10       6.098         164
     0    10    43          34      20.732         164
     0    10    44          45      27.439         164
     0    10    45          33      20.122         164
     0    10    46          17      10.366         164
     0    10    47          17      10.366         164
     0    10    48          16       9.756         164
     0    10    49           8       4.878         164
     0    10    50           6       3.659         164
     0    10    51           6       3.659         164
     0    10    52           2       1.220         164
     0    10    53           4       2.439         164
     0    10    54          39      23.780         164
     0    11     0          44      26.829         164
     0    11     1           4       2.439         164
     0    11     2           3       1.829         164
     0    11     3           1       0.610         164
     0    11     4           4       2.439         164
     0    11     5           2       1.220         164
     0    11     6          18      10.976         164
     0    11     7          33      20.122         164
     0    11     8          32      19.512         164
     0    11     9          14       8.537         164
     0    11    10          25      15.244         164
     0    11    11          31      18.902         164
     0    11    12          25      15.244         164
     0    11    13          39      23.780         164
     0    11    14          46      28.049         164
     0    11    15          54      32.927         164
     0    11    16          56      34.146         164
     0    11    17          57      34.756         164
     0    11    18          42      25.610         164
     0    11    19          45      27.439         164
     0    11    20          42      25.610         164
     0    11    21          37      22.561         164
     0    11    22          48      29.268         164
     0    11    23          71      43.293         164
     0    11    24          69      42.073         164
     0    11    25          72      43.902         164
     0    11    26          84      51.220         164
     0    11    27          75      45.732         164
     0    11    28          75      45.732         164
     0    11    29          82      50.000         164
     0    11    30          64      39.024         164
     0    11    31          44      26.829         164
     0    11    32          39      23.780         164
     0    11    33          25      15.244         164
     0    11    34          16       9.756         164
     0    11    35          18      10.976         164
     0    11    36          18      10.976         164
     0    11    37           7       4.268         164
     0    11    38          10       6.098         164
     0    11    39           9       5.488         164
     0    11    40          19      11.585         164
     0    11    41          13       7.927         164
     0    11    42          12       7.317         164
     0    11    43          19      11.585         164
     0    11    44          26      15.854         164
     0    11    45          20      12.195         164
     0    11    46          13       7.927         164
     0    11    47           9       5.488         164
     0    11    48          10       6.098         164
     0    11    49           6       3.659         164
     0    11    50           6       3.659         164
     0    11    51           6       3.659         164
     0    11    52           3       1.829         164
     0    11    53           4       2.439         164
     0    11    54          39      23.780         164
     0    12     0          47      28.659         164
     0    12     1           4       2.439         164
     0    12     2           2       1.220         164
     0    12     3           1       0.610         164
     0    12     4           4       2.439         164
     0    12     5           2       1.220         164
     0    12     6          22      13.415         164
     0    12     7          50      30.488         164
     0    12     8          52      31.707         164
     0    12     9          35      21.341         164
     0    12    10          37      22.561         164
     0    12    11          44      26.829         164
     0    12    12          39      23.780         164
     0    12    13          52      31.707         164
