 layer     x     y   occupancy           %    capacity
     0    13     0          47      32.192         146
     0    13     1          12       8.219         146
     0    13     2          29      19.863         146
     0    13     3          57      39.041         146
     0    13     4          58      39.726         146
     0    13     5          64      43.836         146
     0    13     6          39      26.712         146
     0    13     7          37      25.342         146
     0    13     8          54      36.986         146
     0    13     9          51      34.932         146
     0    13    10          49      33.562         146
     0    13    11          52      35.616         146
     0    13    12          42      28.767         146
     0    13    13          26      17.808         146
     0    13    14          35      23.973         146
     0    13    15          40      27.397         146
     0    13    16          54      36.986         146
     0    13    17          67      45.890         146
     0    13    18          62      42.466         146
     0    13    19          66      45.205         146
     0    13    20          52      35.616         146
     0    13    21          56      38.356         146
     0    13    22          63      43.151         146
     0    13    23          51      34.932         146
     0    13    24          55      37.671         146
     0    13    25          57      39.041         146
     0    13    26          48      32.877         146
     0    13    27          64      43.836         146
     0    13    28          71      48.630         146
     0    13    29          56      38.356         146
     0    13    30          48      32.877         146
     0    13    31          27      18.493         146
     0    13    32          14       9.589         146
     0    13    33           6       4.110         146
     0    13    34          42      28.767         146
     0    14     0          50      34.247         146
     0    14     1          11       7.534         146
     0    14     2          30      20.548         146
     0    14     3          55      37.671         146
     0    14     4          67      45.890         146
     0    14     5          70      47.945         146
     0    14     6          47      32.192         146
     0    14     7          42      28.767         146
     0    14     8          43      29.452         146
     0    14     9          32      21.918         146
     0    14    10          35      23.973         146
     0    14    11          38      26.027         146
     0    14    12          33      22.603         146
     0    14    13          26      17.808         146
     0    14    14          39      26.712         146
     0    14    15          40      27.397         146
     0    14    16          52      35.616         146
     0    14    17          66      45.205         146
     0    14    18          63      43.151         146
     0    14    19          68      46.575         146
     0    14    20          52      35.616         146
     0    14    21          69      47.260         146
     0    14    22          73      50.000         146
     0    14    23          56      38.356         146
     0    14    24          62      42.466         146
     0    14    25          71      48.630         146
     0    14    26          59      40.411         146
     0    14    27          65      44.521         146
     0    14    28          65      44.521         146
     0    14    29          54      36.986         146
     0    14    30          41      28.082         146
     0    14    31          35      23.973         146
     0    14    32          12       8.219         146
     0    14    33          13       8.904         146
     0    14    34          44      30.137         146
     0    15     0          48      32.877         146
     0    15     1          16      10.959         146
     0    15     2          39      26.712         146
     0    15     3          63      43.151         146
     0    15     4          67      45.890         146
     0    15     5          71      48.630         146
     0    15     6          53      36.301         146
     0    15     7          45      30.822         146
